cd_apolice,cd_cliente,dt_inicio_vigencia,dt_fim_vigencia,vl_cobertura,vl_franquia,placa
257,6603,2024-02-12 01:43:34.000,2024-11-19 01:43:34.000,583763.00,20401.00,"WAV9614   "
258,6401,2024-02-14 05:02:02.000,2024-07-15 05:02:02.000,465765.00,23482.00,"WTC1082   "
259,17970,2024-10-03 20:16:03.000,2024-10-30 20:16:03.000,280611.00,32526.00,"QLW2696   "
260,3787,2024-05-01 08:24:30.000,2025-01-09 08:24:30.000,740451.00,62069.00,"GKO0708   "
261,9874,2023-09-06 11:33:18.000,2023-09-16 11:33:18.000,332173.00,95460.00,"BKV5739   "
262,16044,2024-11-19 01:47:51.000,2024-12-14 01:47:51.000,666416.00,98163.00,"MRA3419   "
263,11936,2023-05-11 22:34:56.000,2023-12-09 22:34:56.000,943647.00,37015.00,"EUC1505   "
264,10931,2024-09-25 10:50:29.000,2024-12-16 10:50:29.000,128185.00,38787.00,"RCN7012   "
265,5923,2023-10-21 09:01:29.000,2024-05-11 09:01:29.000,502091.00,81404.00,"QDX4920   "
266,15360,2024-04-04 08:31:05.000,2024-11-09 08:31:05.000,328678.00,47470.00,"KSG2650   "
267,3243,2024-12-09 15:54:05.000,2025-09-24 15:54:05.000,966873.00,36775.00,"EOI1952   "
268,7413,2024-12-23 12:40:46.000,2025-05-24 12:40:46.000,659996.00,89116.00,"ZJL8877   "
269,384,2024-03-13 22:02:20.000,2024-03-21 22:02:20.000,579671.00,32981.00,"HUW1808   "
270,4073,2024-07-23 06:04:49.000,2025-07-09 06:04:49.000,646841.00,49021.00,"YUL3818   "
271,6988,2024-12-12 12:29:13.000,2025-06-09 12:29:13.000,811875.00,21151.00,"BGQ4113   "
272,6119,2023-11-16 11:12:47.000,2024-01-24 11:12:47.000,946815.00,49271.00,"WMT2469   "
273,18306,2024-10-28 06:35:50.000,2025-01-06 06:35:50.000,158821.00,83508.00,"ULC0777   "
274,12686,2023-07-22 06:26:04.000,2024-07-21 06:26:04.000,547058.00,31424.00,"LDT2734   "
275,8346,2023-09-27 23:00:49.000,2024-05-18 23:00:49.000,470111.00,73850.00,"SVK9616   "
276,2025,2023-04-03 00:53:37.000,2023-05-30 00:53:37.000,785575.00,42887.00,"GLY3305   "
277,8410,2025-02-16 08:06:19.000,2025-03-06 08:06:19.000,973180.00,18115.00,"WIA1802   "
278,6377,2023-04-25 09:49:25.000,2023-12-08 09:49:25.000,582242.00,27487.00,"MSJ1166   "
279,9753,2024-07-25 08:34:29.000,2024-08-29 08:34:29.000,453297.00,25754.00,"CBC5108   "
280,19374,2023-10-23 15:08:55.000,2024-04-01 15:08:55.000,501121.00,94619.00,"XUK5585   "
281,8860,2024-09-25 01:21:49.000,2025-02-04 01:21:49.000,873021.00,37611.00,"IXG1981   "
282,9732,2023-04-18 21:51:01.000,2023-08-03 21:51:01.000,752157.00,79905.00,"VQJ7052   "
283,15673,2023-06-06 04:53:21.000,2023-06-12 04:53:21.000,727178.00,65818.00,"GGW3107   "
284,5996,2024-03-13 10:07:04.000,2024-07-04 10:07:04.000,982568.00,81096.00,"YBW6694   "
285,6579,2024-05-10 02:30:36.000,2024-08-08 02:30:36.000,172982.00,76221.00,"KLG5342   "
286,3315,2024-04-23 03:47:42.000,2025-01-04 03:47:42.000,244975.00,76605.00,"DTU2756   "
287,5794,2024-01-23 03:01:41.000,2024-08-18 03:01:41.000,184299.00,67153.00,"LFC8886   "
288,5355,2023-07-22 20:54:07.000,2023-11-22 20:54:07.000,689566.00,92902.00,"ZZJ9388   "
289,13247,2023-04-17 22:21:25.000,2023-11-08 22:21:25.000,168480.00,36398.00,"XTT0668   "
290,16256,2023-09-22 03:40:28.000,2024-05-25 03:40:28.000,442497.00,50241.00,"KJL0871   "
291,2330,2024-05-24 22:00:11.000,2024-07-18 22:00:11.000,491059.00,40244.00,"VIH9454   "
292,16204,2025-02-05 10:05:54.000,2025-11-06 10:05:54.000,642848.00,59627.00,"GHU3951   "
293,3987,2023-06-27 06:45:09.000,2023-11-19 06:45:09.000,485383.00,52214.00,"SBZ4045   "
294,1809,2023-03-18 08:33:16.000,2023-08-11 08:33:16.000,865167.00,20909.00,"YNL8359   "
295,14581,2024-01-01 16:41:57.000,2024-07-23 16:41:57.000,643914.00,11782.00,"NXT8347   "
296,16385,2025-02-13 21:02:58.000,2025-10-19 21:02:58.000,131035.00,90574.00,"LDU6731   "
297,5326,2024-06-16 22:10:52.000,2024-11-23 22:10:52.000,430367.00,54161.00,"WIO2660   "
298,15842,2024-09-27 14:56:33.000,2025-06-11 14:56:33.000,305109.00,99530.00,"EEX1328   "
299,2200,2024-12-08 02:24:08.000,2024-12-15 02:24:08.000,692968.00,68838.00,"FAA5121   "
300,13916,2023-04-26 22:12:51.000,2023-05-21 22:12:51.000,766509.00,63944.00,"PMQ1374   "
301,17855,2024-09-01 07:00:11.000,2024-11-18 07:00:11.000,666823.00,75619.00,"SXH3622   "
302,1550,2024-01-07 08:49:26.000,2024-08-10 08:49:26.000,970762.00,65077.00,"ASI7759   "
303,18935,2024-03-24 00:18:54.000,2025-02-27 00:18:54.000,520104.00,96401.00,"YOK8488   "
304,7669,2023-08-27 17:16:10.000,2024-05-29 17:16:10.000,615245.00,63449.00,"BWC4703   "
305,18388,2023-09-29 11:35:36.000,2024-02-27 11:35:36.000,739098.00,86525.00,"LOI9549   "
306,11052,2025-01-04 06:12:22.000,2025-12-18 06:12:22.000,690364.00,94089.00,"YMZ9287   "
307,4423,2024-09-04 16:03:34.000,2025-05-28 16:03:34.000,977460.00,69955.00,"RJS1010   "
308,10027,2023-06-21 23:25:32.000,2023-12-17 23:25:32.000,730194.00,24630.00,"PVD8038   "
309,11458,2024-05-01 18:34:43.000,2025-04-27 18:34:43.000,360828.00,63103.00,"TNN5352   "
310,7964,2023-05-07 06:52:12.000,2023-12-07 06:52:12.000,825291.00,57904.00,"TYR5295   "
311,19686,2024-10-09 14:41:40.000,2025-07-03 14:41:40.000,735282.00,86808.00,"MSG6579   "
312,1606,2023-11-16 23:39:44.000,2024-08-29 23:39:44.000,290626.00,33040.00,"UIA8486   "
313,11867,2023-12-26 21:11:20.000,2024-02-06 21:11:20.000,185855.00,72865.00,"QRF3894   "
314,1359,2023-08-16 00:03:47.000,2024-01-18 00:03:47.000,527291.00,70107.00,"ULY3324   "
315,2910,2023-04-02 06:47:25.000,2024-02-27 06:47:25.000,496246.00,97650.00,"QGQ5007   "
316,16807,2024-09-16 15:28:14.000,2024-12-11 15:28:14.000,381161.00,54700.00,"HEV4771   "
317,11414,2023-06-14 02:37:13.000,2024-04-22 02:37:13.000,719584.00,50535.00,"DUB2455   "
318,11498,2024-08-27 20:49:21.000,2025-02-04 20:49:21.000,279774.00,63812.00,"SDV6892   "
319,14579,2024-04-04 07:11:38.000,2025-02-09 07:11:38.000,497814.00,43624.00,"EPF9254   "
320,7277,2025-01-09 06:42:41.000,2025-11-19 06:42:41.000,168740.00,24804.00,"DHX2192   "
321,7053,2023-07-14 10:17:08.000,2023-08-17 10:17:08.000,257765.00,28400.00,"DEY3923   "
322,8319,2023-04-11 15:22:46.000,2024-03-06 15:22:46.000,955105.00,22629.00,"EHT2858   "
323,55,2023-09-20 21:27:58.000,2024-03-14 21:27:58.000,637506.00,60543.00,"IAL2591   "
324,352,2025-01-12 00:40:02.000,2025-04-04 00:40:02.000,101661.00,78654.00,"SWY0322   "
325,7485,2023-08-17 03:34:22.000,2023-11-02 03:34:22.000,528523.00,24282.00,"GVT9939   "
326,17734,2023-04-30 09:12:50.000,2023-11-03 09:12:50.000,360562.00,60370.00,"PHF0872   "
327,5484,2024-10-22 20:27:52.000,2025-08-16 20:27:52.000,113544.00,35331.00,"LAS9357   "
328,6020,2024-09-30 10:26:17.000,2024-12-06 10:26:17.000,105620.00,54192.00,"YYM8794   "
329,15098,2024-04-04 17:41:00.000,2024-07-22 17:41:00.000,567805.00,43840.00,"YRN0783   "
330,1625,2023-12-03 12:48:48.000,2024-05-07 12:48:48.000,935307.00,71779.00,"YEA3803   "
331,4786,2024-06-01 00:25:18.000,2024-11-01 00:25:18.000,613562.00,27711.00,"UCE3651   "
332,18646,2023-10-23 03:20:29.000,2024-05-03 03:20:29.000,351902.00,80139.00,"QOL6025   "
333,6187,2024-03-28 08:40:29.000,2024-10-31 08:40:29.000,318298.00,74653.00,"MZJ5619   "
334,15707,2025-02-17 08:44:31.000,2025-11-21 08:44:31.000,861855.00,37465.00,"TFN9602   "
335,15709,2023-10-13 12:45:51.000,2024-08-23 12:45:51.000,220159.00,62773.00,"GUI8504   "
336,537,2023-08-07 02:02:10.000,2024-03-17 02:02:10.000,874266.00,16127.00,"JVP5559   "
337,2461,2023-08-20 01:23:30.000,2023-09-04 01:23:30.000,365308.00,87953.00,"SAF2548   "
338,14681,2024-02-29 18:50:10.000,2024-12-27 18:50:10.000,187602.00,14864.00,"NGZ0682   "
339,689,2024-02-08 17:10:32.000,2024-12-01 17:10:32.000,167351.00,60038.00,"POP4192   "
340,4240,2024-08-08 02:25:37.000,2024-10-22 02:25:37.000,522736.00,61189.00,"ECK7848   "
341,11579,2023-06-25 16:12:23.000,2023-06-29 16:12:23.000,844508.00,27414.00,"ALQ0862   "
342,14221,2023-04-05 04:21:06.000,2024-02-27 04:21:06.000,608351.00,77987.00,"KQU9426   "
343,96,2024-05-11 21:16:13.000,2024-07-13 21:16:13.000,208448.00,95307.00,"DQX2003   "
344,10071,2025-02-24 12:20:25.000,2025-03-15 12:20:25.000,212559.00,34409.00,"JLA9768   "
345,19379,2023-12-18 22:04:35.000,2024-12-05 22:04:35.000,616877.00,41598.00,"YLF5611   "
346,5415,2023-12-19 17:35:13.000,2024-02-10 17:35:13.000,137044.00,20127.00,"DXA0013   "
347,5454,2024-09-26 13:41:53.000,2025-09-21 13:41:53.000,458893.00,93935.00,"CWW1217   "
348,11163,2023-04-05 20:51:59.000,2024-02-01 20:51:59.000,366525.00,63387.00,"BHZ9528   "
349,2542,2025-02-13 17:57:21.000,2025-04-03 17:57:21.000,840643.00,81101.00,"CIU9349   "
350,8380,2025-03-11 17:06:33.000,2025-11-06 17:06:33.000,530172.00,61253.00,"GOJ3401   "
351,10124,2023-03-12 19:12:28.000,2024-01-19 19:12:28.000,166225.00,42135.00,"BWX9836   "
352,15645,2024-08-07 14:01:14.000,2025-07-02 14:01:14.000,341439.00,38491.00,"KJE4595   "
353,3155,2025-01-05 10:09:12.000,2025-07-19 10:09:12.000,392537.00,55132.00,"HCW2730   "
354,15766,2024-12-17 13:17:19.000,2025-05-05 13:17:19.000,995944.00,71710.00,"BGU8692   "
355,13946,2023-05-06 04:33:31.000,2023-08-29 04:33:31.000,887520.00,38177.00,"ICS9364   "
356,791,2024-08-14 20:41:10.000,2025-04-30 20:41:10.000,111679.00,73094.00,"DOZ7366   "
357,18745,2024-02-26 11:40:42.000,2025-01-28 11:40:42.000,728797.00,87612.00,"OQT8757   "
358,648,2023-12-29 19:45:45.000,2024-12-12 19:45:45.000,211569.00,97933.00,"CTS7100   "
359,11299,2023-03-26 23:54:36.000,2023-05-04 23:54:36.000,471744.00,15918.00,"SZZ6344   "
360,10873,2024-09-19 21:11:26.000,2025-05-25 21:11:26.000,304863.00,11943.00,"YXH0214   "
361,11691,2024-04-02 10:04:34.000,2025-03-31 10:04:34.000,656728.00,28088.00,"YSQ8881   "
362,12595,2024-05-28 15:48:07.000,2024-08-09 15:48:07.000,999574.00,77609.00,"VWR4735   "
363,6436,2023-10-29 09:19:42.000,2023-11-17 09:19:42.000,308522.00,25709.00,"YJQ9183   "
364,19683,2024-05-14 21:12:16.000,2025-05-04 21:12:16.000,998503.00,52619.00,"ISX0570   "
365,16119,2023-05-03 04:40:55.000,2023-09-22 04:40:55.000,856537.00,48632.00,"HNV6560   "
366,3379,2024-10-16 19:05:54.000,2024-12-02 19:05:54.000,630522.00,80007.00,"THK3529   "
367,10109,2024-05-20 11:15:50.000,2024-05-25 11:15:50.000,136098.00,97174.00,"HAV5337   "
368,18271,2023-11-04 23:30:37.000,2024-05-20 23:30:37.000,401188.00,84552.00,"FEC9333   "
369,6494,2024-12-28 01:07:36.000,2025-12-10 01:07:36.000,332209.00,96616.00,"NRN2243   "
370,8231,2024-01-05 19:36:11.000,2024-10-15 19:36:11.000,437857.00,58000.00,"CQQ1260   "
371,15159,2025-02-21 05:49:42.000,2025-03-26 05:49:42.000,863994.00,53055.00,"EVO2894   "
372,3284,2025-03-07 20:59:27.000,2025-03-31 20:59:27.000,466075.00,76385.00,"FZI3352   "
373,3903,2024-11-28 15:06:31.000,2025-10-18 15:06:31.000,389214.00,80410.00,"ZMI3957   "
374,11268,2023-07-15 06:45:06.000,2024-02-27 06:45:06.000,707381.00,49823.00,"TQS9846   "
375,15677,2024-12-18 00:48:14.000,2024-12-26 00:48:14.000,113267.00,26464.00,"POY2474   "
376,15477,2024-03-25 10:07:04.000,2024-07-08 10:07:04.000,274081.00,81378.00,"SEG1837   "
377,17038,2023-10-11 03:19:58.000,2023-10-27 03:19:58.000,462445.00,76595.00,"WHP2337   "
378,6209,2023-12-18 15:49:12.000,2024-07-15 15:49:12.000,898210.00,51101.00,"WQP6488   "
379,5188,2024-03-11 05:52:07.000,2025-01-09 05:52:07.000,949102.00,81002.00,"ADU4991   "
380,9358,2024-10-21 18:16:51.000,2025-06-01 18:16:51.000,169769.00,83476.00,"JUL5925   "
381,18645,2023-07-29 10:13:50.000,2023-08-30 10:13:50.000,561719.00,22379.00,"HBV8090   "
382,10897,2023-05-01 03:59:35.000,2023-10-03 03:59:35.000,285409.00,27800.00,"GBM5108   "
383,10062,2024-03-28 00:24:05.000,2024-10-18 00:24:05.000,851768.00,61533.00,"MSO3692   "
384,15264,2023-04-06 20:29:16.000,2023-07-29 20:29:16.000,389170.00,51965.00,"MPP0583   "
385,837,2023-03-30 01:46:06.000,2024-01-11 01:46:06.000,883507.00,72115.00,"USG3328   "
386,3712,2023-06-18 09:29:42.000,2024-02-04 09:29:42.000,575718.00,63764.00,"AHQ7751   "
387,14448,2024-01-13 10:28:38.000,2024-05-30 10:28:38.000,366253.00,77825.00,"FBW2734   "
388,15452,2024-03-25 03:52:46.000,2024-04-20 03:52:46.000,596299.00,74687.00,"FRE9104   "
389,1954,2023-05-19 04:24:21.000,2024-04-22 04:24:21.000,800520.00,41573.00,"QNE0983   "
390,2460,2023-04-16 22:23:36.000,2024-03-20 22:23:36.000,916446.00,58455.00,"UEH8323   "
391,2589,2023-05-03 09:17:26.000,2023-12-26 09:17:26.000,481010.00,93834.00,"RPR5772   "
392,14540,2024-04-23 15:16:21.000,2024-10-19 15:16:21.000,148702.00,29627.00,"IYP4677   "
393,962,2024-02-19 15:39:04.000,2024-04-05 15:39:04.000,187404.00,94631.00,"SGN3523   "
394,719,2025-02-03 23:48:38.000,2025-12-15 23:48:38.000,801066.00,73143.00,"UMV1991   "
395,11159,2024-11-26 00:21:26.000,2024-12-04 00:21:26.000,952211.00,85118.00,"IDJ5049   "
396,6710,2024-02-09 14:21:42.000,2024-02-11 14:21:42.000,353408.00,75943.00,"WEQ9739   "
397,3666,2023-07-15 00:47:49.000,2024-02-04 00:47:49.000,770325.00,77440.00,"CDL4301   "
398,17806,2023-07-30 21:41:33.000,2023-11-25 21:41:33.000,300957.00,68482.00,"TPN5167   "
399,10006,2023-10-04 03:11:43.000,2024-09-27 03:11:43.000,722216.00,46036.00,"EAN8053   "
400,5749,2025-02-16 11:08:05.000,2025-04-11 11:08:05.000,205566.00,83023.00,"JTW9532   "
401,16564,2023-09-06 02:07:10.000,2023-11-01 02:07:10.000,935120.00,52701.00,"CBD2279   "
402,17769,2024-04-11 05:54:35.000,2024-09-13 05:54:35.000,647348.00,69346.00,"MZQ4325   "
403,18116,2024-07-02 18:58:03.000,2024-12-08 18:58:03.000,255587.00,71349.00,"EEO1735   "
404,5511,2025-02-04 23:15:51.000,2025-11-20 23:15:51.000,705467.00,60203.00,"ZEY8846   "
405,4110,2023-09-28 11:05:39.000,2024-04-18 11:05:39.000,897852.00,89574.00,"XTO1501   "
406,18686,2024-04-12 00:01:15.000,2024-04-19 00:01:15.000,263621.00,66149.00,"RXF7152   "
407,17873,2023-03-27 02:32:03.000,2023-08-18 02:32:03.000,265552.00,99965.00,"VYC6563   "
408,18538,2025-02-26 14:54:07.000,2025-03-01 14:54:07.000,933386.00,92214.00,"OYU4765   "
409,8807,2024-04-13 01:26:08.000,2024-05-09 01:26:08.000,185566.00,77681.00,"DTQ7117   "
410,6051,2024-11-07 22:15:06.000,2025-04-17 22:15:06.000,495520.00,12087.00,"GQX8702   "
411,17511,2024-07-13 10:50:40.000,2024-10-29 10:50:40.000,971181.00,59367.00,"BTR5802   "
412,8655,2024-07-28 21:44:53.000,2024-11-29 21:44:53.000,192467.00,80966.00,"XFW2932   "
413,2453,2024-02-17 00:25:48.000,2024-10-10 00:25:48.000,265878.00,45374.00,"FPW1133   "
414,6955,2024-04-22 23:50:50.000,2024-07-06 23:50:50.000,479426.00,93842.00,"ZRH5892   "
415,3419,2023-05-30 22:01:47.000,2024-05-07 22:01:47.000,549120.00,87273.00,"OQD9634   "
416,2664,2023-08-17 19:39:12.000,2024-06-09 19:39:12.000,846312.00,66889.00,"VXP0722   "
417,3344,2023-08-16 19:05:38.000,2024-02-08 19:05:38.000,687392.00,99562.00,"XCK9400   "
418,10016,2023-03-17 09:54:24.000,2023-08-10 09:54:24.000,736792.00,28596.00,"APN3590   "
419,3417,2024-06-02 00:48:28.000,2024-12-28 00:48:28.000,300238.00,92229.00,"IEV5192   "
420,1,2023-03-25 02:34:22.000,2023-09-25 02:34:22.000,425965.00,17561.00,"CKT9145   "
421,1120,2024-02-18 11:59:33.000,2024-06-23 11:59:33.000,320495.00,11652.00,"GOP2893   "
422,17574,2023-07-30 11:46:03.000,2023-12-28 11:46:03.000,572753.00,31868.00,"DHN7419   "
423,15555,2024-09-21 22:16:06.000,2025-04-25 22:16:06.000,271477.00,12327.00,"SPL4269   "
424,18948,2023-09-22 02:34:14.000,2023-12-06 02:34:14.000,913895.00,53720.00,"GJF2942   "
425,8354,2023-10-23 22:26:36.000,2024-08-26 22:26:36.000,162941.00,13659.00,"RJH1274   "
426,9699,2023-05-05 07:43:44.000,2024-02-25 07:43:44.000,736189.00,61530.00,"HPX8935   "
427,16163,2024-11-22 15:19:35.000,2025-06-16 15:19:35.000,688610.00,86798.00,"ISS1358   "
428,19032,2023-04-20 17:05:15.000,2024-02-07 17:05:15.000,313391.00,25467.00,"BTI2579   "
429,19416,2024-05-30 02:53:11.000,2024-08-16 02:53:11.000,631108.00,68753.00,"TZA3540   "
430,3502,2023-04-24 19:06:52.000,2024-03-01 19:06:52.000,190114.00,50914.00,"QEO2619   "
431,4525,2025-03-08 03:42:02.000,2025-03-12 03:42:02.000,970405.00,22185.00,"SEN0078   "
432,18196,2023-05-02 13:43:58.000,2023-08-13 13:43:58.000,648545.00,67117.00,"DLJ0784   "
433,17263,2024-11-09 18:28:22.000,2025-05-31 18:28:22.000,474895.00,88853.00,"EPJ8859   "
434,14579,2024-05-26 01:02:22.000,2024-05-28 01:02:22.000,569782.00,68270.00,"IHQ9642   "
435,5959,2023-07-07 09:10:43.000,2023-07-15 09:10:43.000,981126.00,42988.00,"WBT6219   "
436,3946,2023-03-20 07:14:43.000,2023-06-27 07:14:43.000,684953.00,52197.00,"RVA7517   "
437,1283,2023-07-28 22:41:40.000,2023-12-11 22:41:40.000,616905.00,37238.00,"FSI4422   "
438,7615,2024-06-25 06:43:13.000,2024-09-03 06:43:13.000,580845.00,35407.00,"CTS8281   "
439,366,2024-12-08 07:33:32.000,2025-02-13 07:33:32.000,313088.00,68144.00,"JVC0037   "
440,17633,2023-08-14 20:44:23.000,2024-05-10 20:44:23.000,760206.00,66763.00,"DJK7421   "
441,11438,2023-06-26 09:49:18.000,2024-05-26 09:49:18.000,930918.00,72740.00,"FOQ8008   "
442,14044,2023-11-14 12:41:37.000,2024-01-08 12:41:37.000,262337.00,37567.00,"OAL1338   "
443,16661,2024-03-19 21:14:05.000,2024-06-02 21:14:05.000,615669.00,54261.00,"CNB1325   "
444,3984,2025-02-11 09:15:36.000,2025-05-08 09:15:36.000,572230.00,83875.00,"PRT7222   "
445,2399,2024-02-05 09:49:52.000,2024-04-12 09:49:52.000,508870.00,50775.00,"SPF3159   "
446,15809,2024-06-08 00:59:25.000,2024-09-29 00:59:25.000,208753.00,47549.00,"DCK7287   "
447,1280,2024-12-07 19:26:37.000,2025-01-10 19:26:37.000,886730.00,70104.00,"GJG2472   "
448,1007,2023-05-24 00:21:57.000,2024-04-07 00:21:57.000,895262.00,18754.00,"YYD3026   "
449,5633,2024-10-23 23:10:11.000,2025-07-17 23:10:11.000,744453.00,22457.00,"JGN4248   "
450,12556,2023-04-29 02:27:35.000,2023-09-04 02:27:35.000,358325.00,30696.00,"PTZ9804   "
451,8730,2025-01-04 08:52:54.000,2025-04-13 08:52:54.000,304571.00,13315.00,"DSL1057   "
452,7050,2023-04-14 12:59:28.000,2023-05-24 12:59:28.000,259090.00,78431.00,"FUL0437   "
453,3935,2024-07-06 22:07:44.000,2024-11-11 22:07:44.000,561442.00,60842.00,"LBM9644   "
454,11267,2023-12-06 16:50:04.000,2024-06-06 16:50:04.000,500571.00,58453.00,"KJB7965   "
455,205,2024-11-24 15:18:33.000,2025-05-18 15:18:33.000,687366.00,94186.00,"VSO4767   "
456,14022,2023-08-10 21:14:38.000,2023-12-08 21:14:38.000,420257.00,26336.00,"IQS6587   "
457,10583,2024-06-08 20:45:01.000,2024-11-26 20:45:01.000,914608.00,73842.00,"LPZ0704   "
458,12097,2024-12-24 03:38:11.000,2025-06-27 03:38:11.000,539195.00,75352.00,"SJF8952   "
459,4538,2023-06-29 21:28:49.000,2023-07-11 21:28:49.000,131144.00,84058.00,"ENJ6527   "
460,6185,2023-04-08 13:08:03.000,2024-03-14 13:08:03.000,285586.00,12064.00,"NSI6868   "
461,14703,2023-12-28 04:39:43.000,2024-09-16 04:39:43.000,347333.00,52207.00,"TIY9941   "
462,354,2025-01-02 13:23:26.000,2025-01-18 13:23:26.000,450257.00,54622.00,"WWT3962   "
463,2505,2024-05-04 04:41:37.000,2025-02-26 04:41:37.000,493876.00,23100.00,"HWA9811   "
464,10927,2024-10-26 10:16:06.000,2025-04-19 10:16:06.000,345873.00,76621.00,"ESV2196   "
465,11691,2024-05-22 18:11:49.000,2024-10-20 18:11:49.000,844434.00,18231.00,"IFR3193   "
466,1852,2023-03-26 15:14:12.000,2023-12-23 15:14:12.000,713333.00,89356.00,"NLI2295   "
467,5939,2024-04-10 18:54:28.000,2024-07-25 18:54:28.000,242932.00,36809.00,"FGO4846   "
468,4837,2024-01-04 23:17:26.000,2024-08-13 23:17:26.000,172728.00,19005.00,"RGU5698   "
469,1315,2025-02-22 17:02:01.000,2025-07-15 17:02:01.000,327833.00,49484.00,"SZJ5502   "
470,11595,2023-09-24 22:45:54.000,2024-08-30 22:45:54.000,195304.00,77266.00,"GDM3039   "
471,9357,2024-05-25 02:49:34.000,2024-06-26 02:49:34.000,262456.00,56963.00,"QHR2634   "
472,9858,2025-03-04 01:28:00.000,2025-08-23 01:28:00.000,273585.00,27755.00,"CXZ8313   "
473,3364,2024-12-31 22:07:35.000,2025-05-20 22:07:35.000,957677.00,72967.00,"PTE0070   "
474,14956,2024-08-10 01:02:59.000,2024-11-03 01:02:59.000,470765.00,94507.00,"ABS9362   "
475,3904,2024-10-07 17:45:59.000,2025-06-10 17:45:59.000,280855.00,41754.00,"SHT1130   "
476,1438,2024-11-10 23:46:22.000,2025-01-29 23:46:22.000,267771.00,18466.00,"BCQ0555   "
477,13560,2024-09-16 12:20:01.000,2025-08-14 12:20:01.000,816804.00,60688.00,"PJS6914   "
478,399,2023-09-12 19:31:06.000,2023-11-05 19:31:06.000,671237.00,28312.00,"EJR5391   "
479,13732,2025-01-21 21:41:20.000,2025-09-28 21:41:20.000,246839.00,99959.00,"RZC2837   "
480,9128,2023-09-06 23:49:53.000,2024-04-28 23:49:53.000,488339.00,77423.00,"VCC7567   "
481,10460,2024-04-25 12:04:03.000,2024-07-04 12:04:03.000,927767.00,65302.00,"KJC8863   "
482,18727,2024-05-28 15:02:18.000,2024-11-09 15:02:18.000,796840.00,45204.00,"NJF1350   "
483,5932,2024-07-15 11:07:57.000,2024-08-02 11:07:57.000,535555.00,78478.00,"BOH9260   "
484,20004,2023-03-21 16:57:53.000,2024-03-13 16:57:53.000,622970.00,67086.00,"HLV7386   "
485,5529,2024-12-07 14:43:08.000,2025-06-22 14:43:08.000,497252.00,39158.00,"SBP1926   "
486,5033,2025-01-26 10:08:31.000,2025-04-16 10:08:31.000,634250.00,49735.00,"HJX1706   "
487,15729,2024-03-10 00:57:56.000,2024-03-12 00:57:56.000,887179.00,81824.00,"RCX7278   "
488,13007,2023-09-18 22:01:16.000,2023-11-06 22:01:16.000,445660.00,21876.00,"ENU0528   "
489,15676,2024-03-11 16:41:30.000,2024-10-24 16:41:30.000,983662.00,53808.00,"VVU1472   "
490,2166,2024-01-06 03:39:22.000,2024-09-30 03:39:22.000,750895.00,84095.00,"TWC2076   "
491,2728,2023-07-23 19:43:26.000,2023-11-15 19:43:26.000,902035.00,32407.00,"WXK5219   "
492,3841,2024-04-24 12:13:13.000,2024-08-01 12:13:13.000,508213.00,55693.00,"PIN0705   "
493,12119,2025-02-08 19:55:19.000,2026-01-05 19:55:19.000,592225.00,36807.00,"YQT0904   "
494,4964,2023-04-11 01:48:17.000,2023-09-27 01:48:17.000,179625.00,75109.00,"AKW6787   "
495,14836,2024-03-21 01:30:47.000,2024-10-05 01:30:47.000,282533.00,10789.00,"FES6123   "
496,7905,2023-05-27 08:17:00.000,2024-05-18 08:17:00.000,317322.00,26168.00,"FBR1579   "
497,4417,2023-09-23 16:04:29.000,2024-08-13 16:04:29.000,994473.00,27452.00,"SUE6086   "
498,3171,2024-07-16 01:05:23.000,2024-12-17 01:05:23.000,463033.00,66429.00,"XXW9772   "
499,9196,2023-03-25 21:43:07.000,2023-06-06 21:43:07.000,360321.00,22151.00,"YHM1742   "
